Date,Open,High,Low,Close,Adj Close,Volume
2000-05-10,7.21711,7.21711,6.79006,6.79006,2.522122,3482046
2000-05-11,6.40572,6.74735,6.32031,6.32031,2.347637,2055976
2000-05-12,6.53383,6.61924,6.32031,6.49113,2.411087,2308875
2000-05-15,6.49113,6.61924,6.40572,6.53383,2.426948,1386262
2000-05-16,6.49113,6.49113,6.19219,6.38437,2.371432,903880
2000-05-17,6.19219,6.36301,6.19219,6.2776,2.331773,1812444
2000-05-18,6.21354,6.2776,5.97867,6.06408,2.252462,1559545
2000-05-19,5.91461,6.04272,5.85056,5.95732,2.212807,1070138
2000-05-22,5.7865,6.17084,5.7865,6.17084,2.292118,1323037
2000-05-23,6.40572,6.57653,6.21354,6.57653,2.442808,3423505
2000-05-24,6.91818,7.00359,6.61924,7.00359,2.601437,3280664
2000-05-25,7.25981,7.47334,7.04629,7.34522,2.728333,6493419
2000-05-26,7.1317,7.25981,7.04629,7.1744,2.664883,2355709
2000-05-29,7.25981,7.51604,7.1744,7.30252,2.712472,1990410
2000-05-30,7.30252,7.30252,7.30252,7.30252,2.712472,0
2000-05-31,7.34522,7.34522,6.87547,7.21711,2.680748,1515517
2000-06-01,7.1744,7.21711,7.04629,7.21711,2.680748,1456868
2000-06-02,7.25981,7.25981,7.00359,7.1744,2.664883,1318354
2000-06-05,7.21711,7.55875,6.83276,7.43063,2.760058,2599241
2000-06-06,7.43063,7.43063,7.43063,7.43063,2.760058,0
2000-06-07,7.94309,7.94309,7.94309,7.94309,2.950408,2592216
2000-06-08,8.49825,8.49825,8.49825,8.49825,3.156618,1372212
2000-06-09,9.05341,9.05341,8.32743,8.83989,3.283518,8689895
2000-06-12,8.54095,8.75448,8.37014,8.54095,3.172479,5046274
2000-06-13,8.49825,8.49825,7.9858,8.11391,3.013858,2116859
2000-06-14,8.02849,8.0712,7.68686,7.68686,2.855233,1878010
2000-06-15,7.68686,8.11391,7.68686,7.9858,2.966272,1449487
2000-06-16,7.90038,8.02849,7.72956,7.81497,2.902818,1208296
2000-06-19,7.90038,8.32743,7.90038,8.32743,3.093168,2435325
2000-06-20,8.28473,8.32743,8.02849,8.28473,3.077308,1732827
2000-06-21,8.37014,8.37014,8.11391,8.11391,3.013858,695501
2000-06-22,8.11391,8.11391,7.77227,7.9858,2.966272,714206
2000-06-23,7.9858,7.9858,7.81497,7.85768,2.918682,491748
2000-06-26,7.72956,7.81497,7.34522,7.72956,2.871094,2123884
2000-06-27,7.64415,7.68686,7.38793,7.60145,2.823508,899197
2000-06-28,7.47334,7.51604,7.1744,7.25981,2.696608,786797
2000-06-29,7.1744,7.25981,6.83276,7.1317,2.649022,1442462
2000-06-30,6.91818,7.08899,6.91818,7.00359,2.601437,543265
2000-07-03,7.00359,7.00359,7.00359,7.00359,2.601437,0
2000-07-04,7.00359,7.00359,7.00359,7.00359,2.601437,0
2000-07-05,7.00359,7.00359,7.00359,7.00359,2.601437,0
2000-07-06,7.00359,7.00359,7.00359,7.00359,2.601437,0
2000-07-07,7.00359,7.00359,7.00359,7.00359,2.601437,0
2000-07-10,7.00359,7.00359,7.00359,7.00359,2.601437,0
2000-07-11,7.00359,7.00359,7.00359,7.00359,2.601437,0
2000-07-12,7.00359,7.00359,7.00359,7.00359,2.601437,0
