Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,12.442000,13.074700,12.283800,13.074700,2.899392,151974938343
2000-01-05,12.653000,12.863800,12.442000,12.653000,2.805877,64726450393
2000-01-06,12.916500,13.180100,12.916500,12.916500,2.864310,159324486284
2000-01-07,13.180100,13.285600,12.969200,13.022000,2.887706,123269635032
2000-01-10,13.707300,13.707300,13.496500,13.601900,3.016301,147197102070
2000-01-11,13.760100,13.812800,13.180100,13.180100,2.922765,106911284351
2000-01-12,13.285600,13.549200,13.285600,13.338300,2.957846,62879445928
2000-01-13,13.549200,13.918200,13.549200,13.707300,3.039674,142069331
2000-01-14,13.865500,13.865500,13.338300,13.338300,2.957846,65691406
2000-01-17,13.443700,13.654600,13.391000,13.496500,2.992928,46204007058
2000-01-18,13.601900,13.707300,13.338300,13.391000,2.969532,54019521
2000-01-19,13.391000,13.443700,13.180100,13.180100,2.922765,38739043217
2000-01-20,13.443700,13.654600,13.232900,13.285600,2.946160,75959930998
2000-01-21,13.338300,13.549200,13.285600,13.338300,2.957846,46483518906
2000-01-24,13.443700,13.865500,13.391000,13.865500,3.074756,107128543
2000-01-25,13.496500,13.654600,13.391000,13.443700,2.981220,52064853863
2000-01-26,13.549200,13.654600,13.391000,13.443700,2.981220,61007368
2000-01-27,13.654600,13.918200,13.496500,13.549200,3.004614,141915521116
2000-01-28,13.707300,14.129100,13.707300,14.129100,3.133211,263911212
2000-01-31,13.760100,13.865500,13.443700,13.549200,3.004614,95346151
2000-02-01,13.549200,13.707300,13.549200,13.601900,3.016301,72017518
2000-02-02,13.601900,13.601900,13.601900,13.601900,3.016301,0
2000-02-03,13.601900,13.601900,13.601900,13.601900,3.016301,0
2000-02-04,13.601900,13.601900,13.601900,13.601900,3.016301,0
2000-02-07,13.601900,13.601900,13.601900,13.601900,3.016301,0
2000-02-08,13.601900,13.601900,13.601900,13.601900,3.016301,0
2000-02-09,13.865500,13.865500,13.601900,13.654600,3.027988,94080990
2000-02-10,13.654600,13.812800,13.601900,13.707300,3.039674,97127696
2000-02-11,13.865500,14.076400,13.654600,13.654600,3.027988,180607636
2000-02-14,13.654600,13.760100,13.338300,13.338300,2.957846,78036236
2000-02-15,13.338300,13.391000,13.022000,13.127400,2.911078,71593983
2000-02-16,13.180100,13.285600,13.074700,13.127400,2.911078,69782051277
2000-02-17,13.180100,13.654600,13.180100,13.549200,3.004614,122309422399
2000-02-18,13.760100,13.812800,13.180100,13.232900,2.934474,94018567373
2000-02-21,13.549200,13.812800,13.338300,13.338300,2.957846,94944031
2000-02-22,13.443700,13.549200,13.127400,13.180100,2.922765,64655283499
2000-02-23,13.232900,13.338300,13.074700,13.127400,2.911078,41022669601
2000-02-24,13.232900,13.285600,12.916500,13.022000,2.887706,65170033623
2000-02-25,12.969200,13.022000,12.547500,12.653000,2.805877,50842675449
2000-02-28,12.652900,12.652900,12.652900,12.652900,2.805855,0
2000-02-29,12.653000,12.811100,12.442000,12.547500,2.782482,35039021827
2000-03-01,12.547500,12.758400,12.547500,12.758400,2.829250,36435024214
2000-03-02,12.758400,12.758400,12.442000,12.547500,2.782482,32664938315
2000-03-03,12.547500,12.653000,12.547500,12.600200,2.794168,18560506385
2000-03-06,12.600200,12.653000,12.336600,12.547500,2.782482,28897659050
2000-03-07,12.442000,12.547500,12.178400,12.336600,2.735713,43384157039
2000-03-08,12.231200,12.389300,12.125700,12.231200,2.712341,55616848358
2000-03-09,12.231200,12.336600,12.178400,12.231200,2.712341,34269245737
2000-03-10,12.336600,12.389300,12.020300,12.020300,2.665573,42790216241
2000-03-13,11.862100,11.862100,11.229500,11.334900,2.513581,98966275608
2000-03-14,11.334900,11.651200,11.334900,11.545800,2.560349,57716582
2000-03-15,11.493100,11.651200,11.334900,11.387600,2.525267,57247429
2000-03-16,11.493100,12.178400,11.071300,12.178400,2.700632,144894379
2000-03-17,12.020300,12.442000,11.756700,12.073000,2.677258,163453505007
2000-03-20,11.651200,11.651200,11.651200,11.651200,2.583722,3448658
2000-03-21,11.282200,11.862100,11.282200,11.809400,2.618804,108861888604
2000-03-22,11.704000,11.809400,11.440400,11.545800,2.560349,52834575
2000-03-23,11.545800,12.020300,11.545800,11.862100,2.630490,68768838101
2000-03-24,11.862100,11.862100,11.598500,11.651200,2.583722,33717622464
2000-03-27,11.651200,11.704000,11.334900,11.651200,2.583722,52020281
2000-03-28,11.756700,11.967600,11.704000,11.756700,2.607117,44151507264
2000-03-29,11.862100,11.914800,11.598500,11.598500,2.572035,46461649273
2000-03-30,11.598500,11.862100,11.598500,11.704000,2.595431,78649945039
2000-03-31,11.704000,11.704000,11.493100,11.545800,2.560349,67364037
