Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,11.991900,12.046500,11.835100,11.937400,4.753086,12105393646
2000-01-05,11.937400,12.666900,11.937400,12.462300,4.962086,24684376515
2000-01-06,12.721400,13.239500,12.462300,13.082700,5.209108,32919615
2000-01-07,13.498600,13.914400,13.287200,13.287200,5.290534,45186385850
2000-01-10,13.185000,13.287200,12.925900,13.185000,5.249841,23669278
2000-01-11,13.185000,13.498600,12.878200,12.878200,5.127683,23181334918
2000-01-12,13.082700,13.757700,13.082700,13.757700,5.477871,61421238
2000-01-13,14.016700,14.119000,13.703100,13.757700,5.477871,54539765
2000-01-14,13.812200,13.859900,13.137300,13.185000,5.249841,28178298
2000-01-17,13.287200,13.703100,13.287200,13.600900,5.415439,22553512
2000-01-18,13.757700,13.812200,13.341800,13.498600,5.374707,13263095956
2000-01-19,13.498600,13.655400,13.341800,13.341800,5.312274,13820895311
2000-01-20,13.341800,13.757700,13.341800,13.444000,5.352968,25145588
2000-01-21,13.444000,13.703100,13.341800,13.498600,5.374707,28930122050
2000-01-24,13.703100,13.962200,13.498600,13.914400,5.540264,38238411807
2000-01-25,13.914400,13.962200,13.655400,13.655400,5.437140,22847903
2000-01-26,13.703100,14.589400,13.655400,14.330300,5.705863,60279798
2000-01-27,14.848400,15.264300,14.848400,15.264300,6.077753,91419888
2000-01-28,15.366600,15.577900,15.053000,15.053000,5.993618,73457810
2000-01-31,14.432600,14.746200,14.330300,14.432600,5.746596,18429391
2000-02-01,14.746200,15.053000,14.534800,14.793900,5.890453,28356109
2000-02-02,14.793900,14.793900,14.793900,14.793900,5.890453,0
2000-02-03,14.793900,14.793900,14.793900,14.793900,5.890453,0
2000-02-04,14.793900,14.793900,14.793900,14.793900,5.890453,0
2000-02-07,14.793900,14.793900,14.793900,14.793900,5.890453,0
2000-02-08,14.793900,14.793900,14.793900,14.793900,5.890453,0
2000-02-09,15.264300,15.264300,14.793900,14.848400,5.912153,33960284
2000-02-10,14.950700,15.264300,14.848400,14.848400,5.912153,34725872
2000-02-11,15.053000,15.162100,14.589400,14.637100,5.828021,27704813
2000-02-14,14.746200,15.053000,14.534800,14.589400,5.809027,26199986
2000-02-15,14.589400,14.691700,14.016700,14.275800,5.684163,21462847
2000-02-16,14.487100,14.534800,14.330300,14.378000,5.724855,16096713
2000-02-17,14.432600,15.053000,14.432600,14.691700,5.849759,40585434
2000-02-18,14.793900,14.950700,14.275800,14.330300,5.705863,27508818
2000-02-21,14.637100,15.468800,14.534800,15.107500,6.015317,99649770
2000-02-22,15.107500,15.107500,14.119000,14.378000,5.724855,34977948
2000-02-23,14.432600,14.637100,14.119000,14.228100,5.665170,17618557
2000-02-24,14.228100,14.432600,14.016700,14.071300,5.602737,18946926
2000-02-25,14.071300,14.228100,13.600900,13.600900,5.415439,16687862
2000-02-28,13.600900,13.600900,13.600900,13.600900,5.415439,0
2000-02-29,13.914400,13.914400,13.396300,13.396300,5.333975,12738296
2000-03-01,13.600900,13.812200,13.553100,13.655400,5.437140,8974762
2000-03-02,13.812200,13.812200,13.498600,13.498600,5.374707,9402638549
2000-03-03,13.600900,13.703100,13.498600,13.553100,5.396406,8796984193
2000-03-06,13.498600,13.553100,13.185000,13.239500,5.271542,9765098559
2000-03-07,13.239500,13.498600,13.239500,13.287200,5.290534,10667134152
2000-03-08,13.287200,13.444000,13.185000,13.185000,5.249841,10030141
2000-03-09,13.239500,13.396300,13.185000,13.185000,5.249841,10650829
2000-03-10,13.287200,13.396300,12.980500,12.980500,5.168416,12505539
2000-03-13,12.980500,12.980500,12.094200,12.094200,4.815520,27518856443
2000-03-14,12.094200,12.462300,11.835100,12.251000,4.877952,13800164745
2000-03-15,12.148700,12.407800,12.046500,12.046500,4.796526,11494270986
2000-03-16,11.630600,12.094200,11.630600,12.094200,4.815520,21101349032
2000-03-17,12.148700,12.251000,11.937400,12.094200,4.815520,19073042146
2000-03-20,11.678300,11.678300,11.678300,11.678300,4.649921,1273963926
2000-03-21,11.317000,12.094200,11.317000,11.937400,4.753086,31247638891
2000-03-22,11.937400,11.937400,11.528300,11.630600,4.630929,20424795934
2000-03-23,11.732900,12.407800,11.732900,12.407800,4.940385,25229889786
