Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,25.569201,26.3659,25.569201,26.3659,9.665874,3041393
2000-01-05,26.3659,28.1768,25.714001,28.1768,10.329758,6505259
2000-01-06,28.828699,28.9736,27.8871,28.611401,10.489084,1060416
2000-01-07,28.611401,28.611401,27.5249,28.539,10.462543,973416
2000-01-10,28.249201,28.466499,27.5249,27.8871,10.223554,263690
2000-01-11,27.959499,28.9736,27.5249,28.9736,10.621868,1172238
2000-01-12,28.1768,28.9736,28.104401,28.611401,10.489084,358948
2000-01-13,28.611401,28.611401,26.8006,28.104401,10.303217,994120
2000-01-14,27.8871,27.8871,27.162701,27.379999,10.037647,154809
2000-01-17,27.742201,29.697901,27.742201,29.118401,10.674954,1093410
2000-01-18,28.9736,28.9736,28.321699,28.9736,10.621868,267919
2000-01-19,28.7563,28.7563,28.3941,28.3941,10.409423,100782
2000-01-20,28.3941,28.3941,27.8146,27.8146,10.196975,200182
2000-01-21,27.8146,28.104401,27.5249,28.0319,10.276636,140498
2000-01-24,28.0319,28.249201,27.742201,28.249201,10.356301,248502
2000-01-25,28.249201,28.249201,27.8871,27.8871,10.223554,113593
2000-01-26,27.8871,27.8871,26.8006,27.8146,10.196975,400710
2000-01-27,27.5249,29.697901,27.379999,29.697901,10.887403,1705002
2000-01-28,29.552999,29.552999,28.3941,28.9736,10.621868,625398
2000-01-31,28.611401,28.611401,27.8871,27.959499,10.250094,104923
2000-02-01,28.249201,28.539,27.959499,28.249201,10.356301,122456
2000-02-02,28.249201,28.249201,28.249201,28.249201,10.356301,0
2000-02-03,28.249201,28.249201,28.249201,28.249201,10.356301,0
2000-02-04,28.249201,28.249201,28.249201,28.249201,10.356301,0
2000-02-07,28.249201,28.249201,28.249201,28.249201,10.356301,0
2000-02-08,28.249201,28.249201,28.249201,28.249201,10.356301,0
2000-02-09,28.9736,29.335699,28.539,28.6838,10.515626,289919
2000-02-10,28.9736,29.408199,28.9011,29.190901,10.701531,462739
2000-02-11,29.4806,31.219,29.4806,31.219,11.445043,4075479
2000-02-14,33.391998,33.391998,33.391998,33.391998,12.241677,4907574
2000-02-15,35.7099,35.7099,31.870899,34.2612,12.56033,5096967
2000-02-16,34.9856,36.579102,34.768299,36.579102,13.410084,5685623
2000-02-17,39.1143,39.1143,37.6656,39.1143,14.339499,3657265
2000-02-18,40.563,40.925201,37.6656,38.752201,14.206755,2213633
2000-02-21,42.736,43.098202,40.200802,41.2873,15.136133,1837537
2000-02-22,39.838699,40.925201,38.752201,40.925201,15.003387,2210340
2000-02-23,39.838699,42.736,39.1143,42.736,15.667234,2007347
2000-02-24,39.838699,42.0117,39.838699,39.838699,14.605069,1137589
2000-02-25,37.6656,39.1143,37.303501,39.1143,14.339499,2500210
2000-02-28,39.1143,39.1143,39.1143,39.1143,14.339499,0
2000-02-29,40.200802,40.200802,36.579102,40.200802,14.737818,1874814
2000-03-01,39.1143,39.838699,38.389999,39.838699,14.605069,375516
2000-03-02,38.752201,40.563,38.389999,40.200802,14.737818,920839
2000-03-03,40.200802,40.200802,38.752201,38.752201,14.206755,342659
2000-03-06,38.752201,39.476501,38.027802,39.476501,14.472287,448685
2000-03-07,39.476501,39.476501,38.389999,39.1143,14.339499,629546
2000-03-08,38.752201,39.476501,37.303501,39.476501,14.472287,900131
2000-03-09,39.476501,40.200802,38.389999,40.200802,14.737818,1162932
2000-03-10,40.563,40.925201,39.1143,39.838699,14.605069,947760
2000-03-13,39.1143,39.1143,37.303501,38.027802,13.941183,642202
2000-03-14,36.579102,38.752201,36.579102,38.752201,14.206755,403526
2000-03-15,37.6656,38.752201,37.6656,38.027802,13.941183,114604
2000-03-16,35.4202,37.6656,35.4202,37.6656,13.808398,581221
2000-03-17,36.941299,37.6656,36.216999,37.6656,13.808398,329959
2000-03-20,36.579102,36.579102,36.579102,36.579102,13.410084,6634
2000-03-21,35.347801,38.027802,35.347801,37.6656,13.808398,433501
2000-03-22,38.752201,39.476501,37.303501,39.1143,14.339499,793855
2000-03-23,39.1143,40.200802,38.389999,39.476501,14.472287,1216281
2000-03-24,40.200802,40.200802,38.389999,39.1143,14.339499,756552
2000-03-27,39.476501,39.476501,38.027802,39.1143,14.339499,398986
2000-03-28,39.1143,39.1143,38.027802,38.752201,14.206755,430773
2000-03-29,39.1143,39.1143,38.027802,38.752201,14.206755,345584
2000-03-30,38.752201,39.1143,38.027802,38.752201,14.206755,338239
2000-03-31,38.389999,40.200802,38.027802,39.838699,14.605069,1361241
2000-04-03,39.838699,39.838699,39.838699,39.838699,14.605069,0
2000-04-04,39.838699,39.838699,39.838699,39.838699,14.605069,0
